iter	MultiClass
690	0.006022066842
691	0.006012020143
692	0.006005828117
693	0.005994203777
694	0.005979123079
695	0.005975868445
696	0.005966124072
697	0.005960392891
698	0.00595597881
699	0.005948567406
700	0.005941691734
701	0.0059283313
702	0.005919539598
703	0.005912492911
704	0.005902430263
705	0.005893033645
706	0.005879370443
707	0.005864653397
708	0.005861619555
709	0.00584985008
710	0.005839710552
711	0.005834762529
712	0.005828934369
713	0.005824414274
714	0.00581799905
715	0.005805567236
716	0.005800892484
717	0.005796813069
718	0.005787039904
719	0.00577995564
720	0.005773332023
721	0.005752521392
722	0.0057415419
723	0.005728174651
724	0.005724927426
725	0.005721260373
726	0.005717857873
727	0.005710219879
728	0.005705193299
729	0.005698834698
730	0.005695225347
731	0.005685012562
732	0.005676686572
733	0.005670020852
734	0.005659619893
735	0.005643259875
736	0.005636840626
737	0.005631571917
738	0.005622071383
739	0.005614238293
740	0.005600588773
741	0.005598676507
742	0.005584228218
743	0.005576171275
744	0.005570203786
745	0.005561537821
746	0.005548740912
747	0.005538960883
748	0.005534897332
749	0.00552722748
750	0.005515039279
751	0.005509012982
752	0.005497612821
753	0.005489354276
754	0.005483001383
755	0.005479225863
756	0.005470991306
757	0.005461391762
758	0.005455682748
759	0.005448000611
760	0.00544118997
761	0.005432736502
762	0.005422086409
763	0.005417750151
764	0.00541666475
765	0.005412949064
766	0.005403365042
767	0.0053943415
768	0.005386515591
769	0.005375737981
770	0.005363448071
771	0.005350776968
772	0.0053481282
773	0.00534523729
774	0.005340256215
775	0.005321816178
776	0.005314597035
777	0.005308933057
778	0.005301565334
779	0.005294406811
780	0.005284459412
781	0.005273431105
782	0.005261156977
783	0.005251337659
784	0.005235960831
785	0.005230194822
786	0.005219739129
787	0.00521319965
788	0.005207756765
789	0.00520064351
790	0.005196089118
791	0.005192425403
792	0.005177029818
793	0.005169314836
794	0.005162836412
795	0.00515528559
796	0.005150025884
797	0.005142845697
798	0.005136683144
799	0.005125741151
800	0.005117990062
801	0.00510338882
802	0.005098572384
803	0.005093217853
804	0.005087301661
805	0.005077766499
806	0.005068540954
807	0.00506341129
808	0.005057124172
809	0.005053987293
810	0.005049031412
811	0.005043598136
812	0.005035900499
813	0.005022679506
814	0.005018910767
815	0.00501181813
816	0.004998850657
817	0.004993005526
818	0.004986700461
819	0.004981518237
820	0.00497409206
821	0.004970384853
822	0.004961633164
823	0.004959286284
824	0.004951517902
825	0.004947370241
826	0.004943228385
827	0.004938693987
828	0.004930404157
829	0.004925422041
830	0.004916746624
831	0.004911639904
832	0.004906693426
833	0.004896762133
834	0.004892080435
835	0.004876148657
836	0.004870934289
837	0.004866146267
838	0.004859467485
839	0.004853644466
840	0.004850986889
841	0.004843867706
842	0.004829140175
843	0.004819060753
844	0.004808359402
845	0.004803471515
846	0.004795495636
847	0.004789416169
848	0.004783981678
849	0.004779742654
850	0.004776050916
851	0.004771093453
852	0.004765181941
853	0.004755698061
854	0.004752518577
855	0.004744303115
856	0.004740610788
857	0.004735380189
858	0.004729740701
859	0.004721887063
860	0.004714846603
861	0.004711353505
862	0.004703924204
863	0.004701137394
864	0.004696440213
865	0.004688703693
866	0.004682022513
867	0.004679844434
868	0.00467491071
869	0.004667236081
870	0.004663348044
871	0.004660637938
872	0.004657066716
873	0.004652367291
874	0.004646366922
875	0.004642435897
876	0.004633738628
877	0.004622913173
878	0.004608588099
879	0.004605638081
880	0.004600060535
881	0.004592343951
882	0.004582770086
883	0.004577740239
884	0.004570375482
885	0.004564143638
886	0.004561102045
887	0.00455215417
888	0.004549649653
889	0.004547714327
890	0.004533738389
891	0.004526319547
892	0.00452411795
893	0.004517823659
894	0.00451250142
895	0.004507234693
896	0.004504515654
897	0.004498908111
898	0.004494625314
899	0.004491991915
900	0.004486110504
901	0.004481800533
902	0.004473756704
903	0.004468500922
904	0.004465784625
905	0.004461758171
906	0.004459161527
907	0.004457660799
908	0.004449544603
909	0.004445476328
910	0.00444297216
911	0.004441800053
912	0.004435134548
913	0.004431514623
914	0.004424338544
915	0.004419475649
916	0.004413785762
917	0.004410874264
918	0.004407582134
919	0.004401353076
920	0.004397154114
921	0.004394690587
922	0.004389346047
923	0.004380739937
924	0.004374199906
925	0.004370704343
926	0.004363830101
927	0.00436103962
928	0.004354563058
929	0.00435052882
930	0.004346306507
931	0.004343978955
932	0.004339445575
933	0.004332956914
934	0.00432903539
935	0.004326668172
936	0.004320444449
937	0.004316183185
938	0.004310031639
939	0.004305877014
940	0.004296616977
941	0.004294184826
942	0.004288269342
943	0.004282089109
944	0.004278485821
945	0.004271908863
946	0.004266727275
947	0.004263418653
948	0.004258392139
949	0.004255036267
950	0.004247273433
951	0.004241151153
952	0.004228402196
953	0.004223422861
954	0.004217335897
955	0.004209469416
956	0.004208437569
957	0.004204428724
958	0.004202373824
959	0.004194941973
960	0.004192029902
961	0.00418998143
962	0.004187750413
963	0.004180470505
964	0.004173665503
965	0.00417020981
966	0.004165871786
967	0.004162430652
968	0.00415802402
969	0.004155121488
970	0.004150840179
971	0.004145012512
972	0.004139116948
973	0.004137079612
974	0.004132360791
975	0.004125998266
976	0.004122963511
977	0.004118456791
978	0.004114026345
979	0.004104654776
980	0.004103104759
981	0.004098793477
982	0.00409673444
983	0.004095498507
984	0.004092795806
985	0.004086067359
986	0.004080591177
987	0.0040744946
988	0.00406076177
989	0.004055278601
990	0.004053189821
991	0.004048623379
992	0.004043366514
993	0.004038707609
994	0.004036619071
995	0.004029474573
996	0.004026961794
997	0.004023406717
998	0.004021536018
999	0.004015726429
